Id,Locality,Type,SubType,Sale_Type,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool
20300399,Massemen,House,house,Private,429000,4,186,TRUE,FALSE,TRUE,TRUE,20,TRUE,70,276,210,As new,2,TRUE
20300397,Borgerhout,House,house,Private,375000,3,124,FALSE,FALSE,FALSE,TRUE,0,TRUE,98,222,164,Good,2,FALSE
20300396,Avelgem,Other,loft,Private,445000,2,169,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,169,0,Not Known,0,TRUE
20300394,Dilbeek,House,exceptional-property,Private,965000,3,289,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,289,1860,As new,4,TRUE
20300392,Ronse,House,house,Private,229000,4,175,TRUE,FALSE,FALSE,TRUE,15,TRUE,500,690,766,Good,3,TRUE
20300390,Diepenbeek,House,mixed-use-building,Private,559000,5,452,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,452,213,Good,2,TRUE
20300384,Beek,House,mixed-use-building,Private,299000,4,418,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,418,274,Just renovated,2,FALSE
20300378,Impe,Apartment,ground-floor,Private,450000,6,280,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,280,0,Not Known,2,FALSE
20300373,Elene,Apartment,duplex,Private,265000,2,131,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,131,0,As new,2,TRUE
20300371,Hoboken,House,house,Private,360000,5,180,TRUE,FALSE,FALSE,TRUE,20,TRUE,100,300,170,Just renovated,2,FALSE
20300345,Astene,Apartment,apartment,Private,370000,2,96,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,96,0,Not Known,0,FALSE
20300344,Astene,Apartment,apartment,Private,420000,3,116,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,116,0,Not Known,0,FALSE
20300341,Ukkel,House,villa,Private,1795000,5,468,FALSE,FALSE,TRUE,TRUE,0,FALSE,0,468,1178,As new,4,TRUE
20300329,Aarsele,House,house,Private,314119,3,146,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,146,162,Not Known,2,FALSE
20300328,Gullegem,House,house,Private,330387,3,143,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,143,266,Not Known,3,FALSE
20300326,Gontrode,House,house,Private,487000,3,140,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,140,567,Not Known,3,FALSE
20300325,Jabbeke,House,house,Private,395815,3,159,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,159,300,Not Known,3,FALSE
20300324,Gontrode,House,house,Private,492000,4,182,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,182,351,Not Known,3,FALSE
20300323,Jabbeke,House,house,Private,369224,3,156,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,156,288,Good,3,FALSE
20300321,Gullegem,House,house,Private,330387,3,143,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,143,266,Not Known,3,FALSE
20300320,Gullegem,House,house,Private,310290,3,151,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,151,205,Not Known,2,FALSE
20300319,Gullegem,House,house,Private,346788,3,140,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,140,344,Not Known,3,FALSE
20300316,Gullegem,House,house,Private,349846,3,151,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,151,409,Not Known,3,FALSE
20300315,Jabbeke,House,house,Private,405801,3,160,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,160,372,Good,3,FALSE
20300314,Gullegem,House,house,Private,332636,3,142,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,142,363,Not Known,3,FALSE
20300312,Gullegem,House,house,Private,352060,3,157,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,157,340,Not Known,3,FALSE
20300311,Bottelare,House,house,Private,439778,3,141,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,141,493,Not Known,3,FALSE
20300310,Gullegem,House,house,Private,311692,3,151,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,151,304,Not Known,2,FALSE
20300309,Aarsele,House,house,Private,318524,3,136,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,136,122,Not Known,3,FALSE
20300307,Gullegem,House,house,Private,336052,3,150,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,150,275,Not Known,3,FALSE
20300259,Astene,Apartment,apartment,Private,235000,1,68,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,68,0,Not Known,0,FALSE
20300258,Astene,Apartment,apartment,Private,310000,1,90,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,90,0,Not Known,0,FALSE
20300257,Astene,Apartment,apartment,Private,390000,2,99,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,99,0,Not Known,0,FALSE
20300256,Astene,Apartment,apartment,Private,550000,3,130,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,130,0,Not Known,0,FALSE
20300216,Brussel,Apartment,apartment,Private,299000,1,80,TRUE,TRUE,FALSE,TRUE,4,FALSE,0,84,0,Good,2,FALSE
20300213,Beveren,Other,covered-parking-space,Private,175000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20300197,Elversele,Apartment,apartment,Private,239000,1,85,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,85,0,Just renovated,0,FALSE
20300191,Beervelde,House,villa,Private,925000,4,431,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,431,4663,Good,0,FALSE
20300157,Antwerpen,Other,covered-parking-space,Private,55000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20300153,Blankenberge,Apartment,apartment,Private,715000,2,111,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,111,0,Good,0,FALSE
20300150,Adinkerke,House,house,Private,545000,3,145,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,145,370,Just renovated,0,FALSE
20300144,Houffalize,House,house,Private,195000,4,163,TRUE,FALSE,FALSE,TRUE,1,TRUE,1,165,251,Good,2,TRUE
20300137,Knokke,Other,covered-parking-space,Private,75000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20300136,Knokke,Other,covered-parking-space,Private,80000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20300134,Knokke,Apartment,apartment,Private,895000,2,60,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,60,0,As new,2,FALSE
20300124,Pellenberg,House,villa,Private,995000,4,294,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,294,1832,As new,0,FALSE
20300123,Linden,House,villa,Private,995000,4,294,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,294,1832,As new,0,FALSE
20300116,Genk,Other,offices,Private,75000,0,54,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,54,0,Not Known,0,FALSE
20300113,Wilrijk,Apartment,apartment,Private,35000975,1,104,TRUE,FALSE,TRUE,TRUE,0,FALSE,0,104,0,Good,2,FALSE
20300112,Berchem,House,house,Private,742000,4,244,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,244,125,Just renovated,2,FALSE
20300111,Oostende,House,house,Private,435000,4,131,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,131,226,Good,0,FALSE
20300107,Brussel,Apartment,flat-studio,Private,199000,0,56,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,56,0,Just renovated,3,TRUE
20300103,Brugge,House,house,Private,595000,2,146,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,146,67,As new,0,FALSE
20300095,Bavikhove,Apartment,apartment,Private,164000,1,70,FALSE,FALSE,FALSE,TRUE,4,FALSE,0,74,0,Not Known,0,FALSE
20300094,Bornem,Apartment,apartment,Private,374000,3,217,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,223,0,Good,0,FALSE
20300092,Oevel,House,house,Private,420000,4,280,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,280,1104,To renovate,4,FALSE
20300091,Dilbeek,House,house,Private,495000,5,225,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,225,483,Good,4,FALSE
20300090,Bavikhove,Apartment,apartment,Private,169000,3,76,FALSE,FALSE,FALSE,TRUE,4,FALSE,0,80,0,Not Known,0,FALSE
20300089,Bavikhove,Apartment,apartment,Private,279000,2,175,FALSE,FALSE,FALSE,TRUE,50,FALSE,0,225,0,Not Known,0,FALSE
20300088,Lommel,House,house,Private,365000,3,195,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,195,186,Good,0,FALSE
20300085,Ganshoren,Apartment,ground-floor,Private,495000,3,247,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,247,0,Good,2,TRUE
20300084,Glain,Apartment,apartment,Private,99000,1,31,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,31,0,To renovate,2,FALSE
20300083,Bierghes,House,house,Private,295000,4,148,TRUE,FALSE,FALSE,TRUE,30,TRUE,52,230,206,Good,3,TRUE
20300082,Edingen,House,mixed-use-building,Private,295000,5,200,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,200,100,Good,2,FALSE
20300080,Rotselaar,House,house,Private,495000,5,250,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,250,816,Good,4,FALSE
20300073,Hertsberge,House,house,Private,569000,4,205,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,205,987,Not Known,0,FALSE
20300071,Astene,House,exceptional-property,Private,980000,3,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20300068,Kapellen,Apartment,apartment,Private,549000,3,162,FALSE,FALSE,FALSE,TRUE,22,FALSE,0,184,0,Good,0,FALSE
20300064,Peutie,House,house,Private,509000,3,150,FALSE,FALSE,FALSE,FALSE,0,TRUE,113,263,199,Good,0,FALSE
20300063,Peutie,House,house,Private,594000,3,202,FALSE,FALSE,FALSE,FALSE,0,TRUE,122,324,179,Good,0,FALSE
20300062,Dilbeek,House,house,Private,519000,3,151,FALSE,FALSE,FALSE,FALSE,0,TRUE,510,661,585,Good,0,FALSE
20300061,Beveren,House,house,Private,328000,4,183,FALSE,FALSE,FALSE,FALSE,0,TRUE,148,331,232,Good,0,FALSE
20300059,Beveren,House,house,Private,349000,3,137,FALSE,FALSE,FALSE,FALSE,0,TRUE,222,359,295,Good,0,FALSE
20300058,Beveren,House,house,Private,312000,3,167,FALSE,FALSE,FALSE,FALSE,0,TRUE,92,259,160,Good,0,FALSE
20300040,Oudenaken,Apartment,apartment,Private,335000,2,84,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,102,0,Good,0,FALSE
20299993,Kortessem,Apartment,apartment,Private,299950,2,0,FALSE,FALSE,FALSE,TRUE,9,FALSE,0,9,0,Good,0,FALSE
20299992,Gullegem,House,house,Private,398000,5,237,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,237,505,Good,0,FALSE
20299990,Balegem,House,house,Private,599000,4,204,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,204,586,Good,0,FALSE
20299989,Brussegem,House,house,Private,310000,3,126,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,126,215,Good,0,FALSE
20299986,Nieuwpoort,House,villa,Private,945000,4,208,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,208,1015,Good,0,TRUE
20299983,Astene,Apartment,apartment,Private,405000,2,85,FALSE,FALSE,FALSE,TRUE,28,FALSE,0,113,0,Not Known,0,FALSE
20299981,Brugge,House,house,Private,249500,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20299978,Watermaal-bosvoorde,Apartment,apartment,Private,375000,1,114,TRUE,FALSE,FALSE,TRUE,2,FALSE,0,116,0,Good,2,FALSE
20299963,Oostrozebeke,Apartment,apartment,Private,235000,2,80,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,80,0,Good,0,FALSE
20299962,Ooigem,Apartment,apartment,Private,281000,2,89,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,89,0,Not Known,0,FALSE
20299959,Evere,Apartment,apartment,Private,335000,2,106,TRUE,FALSE,FALSE,TRUE,3,FALSE,0,109,0,Good,0,FALSE
20299917,Astene,House,house,Private,325000,3,216,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,216,468,To renovate,4,FALSE
20299882,Kontich,House,house,Private,265000,2,168,TRUE,FALSE,FALSE,FALSE,0,TRUE,85,253,159,To renovate,2,FALSE
20299877,Asper,House,house,Private,475000,2,151,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,151,681,Not Known,0,FALSE
20299873,Mortsel,Apartment,apartment,Private,265000,3,140,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,140,0,Good,3,FALSE
20299872,Mortsel,Apartment,apartment,Private,235000,2,94,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,98,0,Good,2,FALSE
20299871,Mortsel,House,house,Private,399000,3,159,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,159,104,Just renovated,2,FALSE
20299870,Mortsel,Apartment,apartment,Private,235000,2,81,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,92,0,Good,2,FALSE
20299868,Deurne,Apartment,apartment,Private,275000,2,100,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,100,0,Just renovated,3,FALSE
20299865,Antwerpen,Apartment,apartment-block,Private,699000,6,259,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,259,80,Good,2,FALSE
20299864,Antwerpen,House,mansion,Private,969000,5,328,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,328,82,Just renovated,2,FALSE
20299862,Schaarbeek,Apartment,apartment,Private,290000,3,107,TRUE,FALSE,TRUE,TRUE,8,FALSE,0,115,0,As new,2,TRUE
20299861,Ath,House,house,Private,195000,2,106,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,106,792,Not Known,0,FALSE
20299859,Assenede,House,house,Private,275000,2,208,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,208,160,Not Known,2,FALSE
20299850,Heusden,House,house,Private,377566,4,151,FALSE,FALSE,FALSE,TRUE,16,FALSE,0,167,306,Good,0,FALSE
20299845,Waasmunster,House,house,Private,359000,2,104,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,104,682,Good,0,FALSE
20299843,Baisy-Thy,House,house,Private,209000,2,116,TRUE,FALSE,FALSE,TRUE,25,TRUE,382,523,563,Good,2,FALSE
20299840,Haren,House,house,Private,419000,6,305,TRUE,FALSE,FALSE,TRUE,73,TRUE,170,548,322,To renovate,2,TRUE
20299838,Ougrée,House,house,Private,135000,3,108,TRUE,FALSE,FALSE,TRUE,32,FALSE,0,140,152,To renovate,2,TRUE
20299837,Sint-genesius-rode,House,house,Private,310000,2,100,TRUE,FALSE,FALSE,TRUE,0,TRUE,35,135,0,As new,2,FALSE
20299835,Knokke,Apartment,apartment,Private,775000,3,85,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,85,0,Good,2,FALSE
20299832,Outer,House,house,Private,175000,2,113,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,113,119,To renovate,2,FALSE
20299830,Ougrée,House,house,Private,89000,2,60,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,70,84,To renovate,2,TRUE
20299829,Ougrée,House,house,Private,59000,1,48,FALSE,FALSE,FALSE,TRUE,22,FALSE,0,70,68,To be done up,2,TRUE
20299828,Koningshooikt,Apartment,apartment,Private,315000,2,94,TRUE,FALSE,TRUE,TRUE,10,FALSE,0,104,0,Just renovated,2,FALSE
20299822,Ledegem,House,house,Private,299000,3,120,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,120,285,Good,4,FALSE
20299821,Beerse,House,house,Private,439000,3,213,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,213,388,Good,4,FALSE
20299761,Ottignies,House,house,Private,360000,4,145,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,145,1226,Good,4,FALSE
20299733,Vorst,Apartment,apartment,Private,229000,2,59,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,59,0,Good,2,TRUE
20299730,Blaasveld,House,house,Private,359000,3,200,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,200,347,To be done up,3,FALSE
20299729,Astene,Other,bungalow,Private,299000,3,0,FALSE,FALSE,FALSE,TRUE,1,TRUE,1,2,1161,To renovate,4,TRUE
20299728,Massenhoven,House,house,Private,349000,2,202,FALSE,FALSE,FALSE,TRUE,0,TRUE,400,602,641,To renovate,4,FALSE
20299727,Koningshooikt,House,house,Private,299000,2,112,TRUE,FALSE,FALSE,TRUE,10,TRUE,34,156,116,Good,2,FALSE
20299721,Hallaar,House,house,Private,310000,3,199,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,199,1041,To renovate,4,FALSE
20299715,Komen,House,house,Private,399000,3,210,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,210,1120,Not Known,4,FALSE
20299714,Boortmeerbeek,Apartment,apartment,Private,285000,3,107,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,107,0,Good,2,FALSE
20299709,Bettincourt,House,mixed-use-building,Private,245000,1,177,TRUE,FALSE,FALSE,TRUE,20,TRUE,27,224,200,To be done up,2,FALSE
20299707,Kemzeke,House,house,Private,205000,2,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,302,To renovate,2,FALSE
20299706,Kemzeke,House,house,Private,465000,6,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,1355,To renovate,4,FALSE
20299704,Braine-le-château,House,house,Private,690000,5,300,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,300,1540,Good,4,TRUE
20299701,Boncelles,House,house,Private,360000,5,240,FALSE,FALSE,FALSE,TRUE,30,TRUE,160,430,408,As new,2,FALSE
20299687,Sint-gillis,House,house,Private,850000,7,375,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,375,155,To renovate,0,FALSE
20299682,Wingene,Apartment,apartment,Private,269000,2,88,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,88,0,Good,2,FALSE
20299680,Sint-genesius-rode,House,house,Private,465000,4,157,TRUE,FALSE,FALSE,FALSE,0,TRUE,260,417,439,To be done up,3,FALSE
20299676,Asse,House,villa,Private,549000,3,190,TRUE,FALSE,TRUE,TRUE,25,TRUE,1300,1515,1584,Good,4,FALSE
20299675,Asse,House,house,Private,549000,3,190,TRUE,FALSE,TRUE,TRUE,25,TRUE,1300,1515,1584,Good,4,FALSE
20299670,Haine-Saint-Paul,House,house,Private,95000,2,84,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,84,140,To renovate,3,FALSE
20299669,Beernem,Apartment,apartment,Private,315000,2,106,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,106,0,Good,0,FALSE
20299668,Beernem,Apartment,apartment,Private,315000,2,111,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,111,0,Good,0,FALSE
20299667,Beernem,Apartment,apartment,Private,305000,2,113,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,113,0,Good,0,FALSE
20299666,Beernem,Apartment,apartment,Private,275000,2,93,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,93,0,Good,0,FALSE
20299665,Ave-Et-Auffe,House,house,Private,220000,4,175,FALSE,FALSE,FALSE,FALSE,0,TRUE,898,1073,898,To be done up,4,FALSE
20299664,Beernem,Apartment,apartment,Private,305000,2,112,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,112,0,Good,0,FALSE
20299663,Beernem,Apartment,apartment,Private,315000,2,116,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,116,0,Good,0,FALSE
20299662,Beernem,Apartment,apartment,Private,285000,2,100,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,100,0,Good,0,FALSE
20299661,Beernem,Apartment,apartment,Private,315000,2,115,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,115,0,Good,0,FALSE
20299660,Beernem,Apartment,apartment,Private,325000,2,139,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,139,0,Good,0,FALSE
20299659,Beernem,Apartment,apartment,Private,295000,2,101,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,101,0,Good,0,FALSE
20299657,Beernem,Apartment,apartment,Private,295000,2,132,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,132,0,Good,0,FALSE
20299656,Beernem,Apartment,apartment,Private,275000,2,145,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,145,0,Good,0,FALSE
20299655,Beernem,Apartment,apartment,Private,295000,2,141,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,141,0,Good,0,FALSE
20299654,Erpent,Other,covered-parking-space,Private,10000,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20299653,Achêne,House,house,Private,329000,2,192,TRUE,FALSE,TRUE,TRUE,0,TRUE,1575,1767,1575,Not Known,4,FALSE
20299651,Houthulst,Apartment,apartment,Private,169000,0,54,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,54,0,Good,0,FALSE
20299649,Waregem,House,house,Private,249000,3,165,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,165,171,Good,2,FALSE
20299647,Bornem,Apartment,apartment,Private,229000,2,127,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,141,0,To be done up,2,FALSE
20299646,Sint-lambrechts-woluwe,House,house,Private,1145000,4,245,TRUE,FALSE,FALSE,TRUE,60,FALSE,0,305,258,Not Known,2,FALSE
20299645,Watermaal-bosvoorde,Apartment,apartment,Private,325000,2,90,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,96,0,Not Known,2,FALSE
20299641,Gent,House,mansion,Private,795000,3,173,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,173,66,Just renovated,2,TRUE
20299613,Gent,Apartment,duplex,Private,395000,3,186,FALSE,FALSE,FALSE,TRUE,8,FALSE,0,194,0,Good,0,FALSE
20299576,Antwerpen,House,house,Private,249500,3,144,TRUE,FALSE,FALSE,TRUE,0,TRUE,6,150,60,To be done up,2,FALSE
20299569,Gullegem,House,house,Private,398000,5,195,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,195,384,Good,0,FALSE
20299562,Bogaarden,House,house,Private,995000,5,453,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,453,6700,Not Known,4,TRUE
20299537,Heusy,Apartment,apartment,Private,279000,2,108,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,118,0,Not Known,0,FALSE
20299531,Vorst,Apartment,flat-studio,Private,159000,0,40,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,48,0,Not Known,4,FALSE
20299530,Dilbeek,Apartment,apartment-block,Private,429000,2,140,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,140,50,Not Known,3,FALSE
20299529,Sint-lambrechts-woluwe,Apartment,penthouse,Private,810000,3,140,TRUE,FALSE,FALSE,TRUE,38,FALSE,0,178,0,As new,4,FALSE
20299528,Sint-lambrechts-woluwe,Apartment,apartment,Private,395000,1,76,TRUE,FALSE,FALSE,TRUE,3,FALSE,0,79,0,As new,4,FALSE
20299527,Sint-lambrechts-woluwe,Apartment,penthouse,Private,810000,3,141,TRUE,FALSE,FALSE,TRUE,11,FALSE,0,152,0,As new,4,FALSE
20299526,Sint-lambrechts-woluwe,Apartment,apartment,Private,450000,1,89,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,96,0,As new,4,FALSE
20299525,Sint-lambrechts-woluwe,Apartment,apartment,Private,940000,3,180,TRUE,FALSE,FALSE,TRUE,21,FALSE,0,201,0,As new,4,FALSE
20299524,Sint-lambrechts-woluwe,Apartment,apartment,Private,415000,1,76,TRUE,FALSE,FALSE,TRUE,3,FALSE,0,79,0,As new,4,FALSE
20299523,Sint-lambrechts-woluwe,Apartment,apartment,Private,770000,2,122,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,137,0,As new,4,FALSE
20299522,Sint-lambrechts-woluwe,Apartment,penthouse,Private,1035000,2,124,TRUE,FALSE,FALSE,TRUE,70,FALSE,0,194,0,As new,4,FALSE
20299521,Sint-lambrechts-woluwe,Apartment,apartment,Private,780000,2,127,TRUE,FALSE,FALSE,TRUE,30,FALSE,0,157,0,As new,4,FALSE
20299520,Sint-lambrechts-woluwe,Apartment,apartment,Private,780000,2,127,TRUE,FALSE,FALSE,TRUE,30,FALSE,0,157,0,As new,4,FALSE
20299519,Sint-lambrechts-woluwe,Apartment,apartment,Private,715000,2,127,TRUE,FALSE,FALSE,TRUE,30,FALSE,0,157,0,As new,4,FALSE
20299517,Sint-lambrechts-woluwe,Apartment,apartment,Private,685000,2,116,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,131,0,As new,4,FALSE
20299516,Sint-lambrechts-woluwe,Apartment,apartment,Private,1080000,3,173,TRUE,FALSE,FALSE,TRUE,21,FALSE,0,194,0,As new,4,FALSE
20299515,Sint-lambrechts-woluwe,Apartment,apartment,Private,740000,2,122,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,135,0,As new,4,FALSE
20299514,Sint-lambrechts-woluwe,Apartment,apartment,Private,780000,2,127,TRUE,FALSE,FALSE,TRUE,35,FALSE,0,162,0,As new,4,FALSE
20299513,Sint-lambrechts-woluwe,Apartment,flat-studio,Private,340000,0,52,TRUE,FALSE,FALSE,TRUE,5,FALSE,0,57,0,As new,4,FALSE
20299512,Sint-lambrechts-woluwe,Apartment,apartment,Private,710000,2,122,TRUE,FALSE,FALSE,TRUE,22,FALSE,0,144,0,As new,4,FALSE
20299511,Sint-lambrechts-woluwe,Apartment,apartment,Private,975000,3,180,TRUE,FALSE,FALSE,TRUE,14,FALSE,0,194,0,As new,4,FALSE
20299510,Sint-lambrechts-woluwe,Apartment,apartment,Private,650000,2,122,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,135,0,As new,4,FALSE
20299509,Sint-lambrechts-woluwe,Apartment,apartment,Private,655000,2,116,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,131,0,As new,4,FALSE
20299508,Sint-lambrechts-woluwe,Apartment,apartment,Private,740000,2,116,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,129,0,As new,4,FALSE
20299507,Sint-lambrechts-woluwe,Apartment,apartment,Private,725000,2,127,TRUE,FALSE,FALSE,TRUE,30,FALSE,0,157,0,As new,4,FALSE
20299506,Sint-lambrechts-woluwe,Apartment,apartment,Private,625000,2,116,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,129,0,As new,4,FALSE
20299505,Sint-lambrechts-woluwe,Apartment,apartment,Private,700000,2,116,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,131,0,As new,4,FALSE
20299504,Sint-lambrechts-woluwe,Apartment,apartment,Private,625000,2,116,TRUE,FALSE,FALSE,TRUE,13,FALSE,0,129,0,As new,4,FALSE
20299503,Sint-lambrechts-woluwe,Apartment,apartment,Private,500000,2,94,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,100,0,As new,4,FALSE
20299502,Sint-lambrechts-woluwe,Apartment,penthouse,Private,1435000,3,201,TRUE,FALSE,FALSE,TRUE,46,FALSE,0,247,0,As new,4,FALSE
20299501,Sint-lambrechts-woluwe,Apartment,apartment,Private,1180000,3,173,TRUE,FALSE,FALSE,TRUE,21,FALSE,0,194,0,As new,4,FALSE
20299498,Halanzy,House,house,Private,329000,3,170,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,170,1324,Not Known,0,FALSE
20299496,Evere,Apartment,flat-studio,Private,298000,0,47,TRUE,FALSE,FALSE,TRUE,12,FALSE,0,59,0,Not Known,2,FALSE
20299495,Evere,Apartment,apartment,Private,337000,1,69,TRUE,FALSE,FALSE,TRUE,2,FALSE,0,71,0,Not Known,2,FALSE
